area,area_title,year,post,event_time,total_emp,wage_emp,wage_bill,n_occ_cells,n_wage_cells,bartik_exposure,base_total_emp,n_base_occs,avg_wage,log_emp,log_wage,log_wbill,z_bartik_post,balanced
44100,"Springfield, IL",2020,0,-2,81280.0,81170.0,4110982700.0,268,266,0.3351819771716649,348290.0,361,50646.577553283234,11.305655262812309,10.832626936876233,22.136927936631455,0.0,1
44100,"Springfield, IL",2021,0,-1,87720.0,87610.0,5048099900.0,315,313,0.3351819771716649,348290.0,361,57620.133546398814,11.381905202531824,10.961627326344942,22.34227775200535,0.0,1
44100,"Springfield, IL",2022,0,0,92910.0,92460.0,5638748300.0,307,301,0.3351819771716649,348290.0,361,60985.813324680945,11.439386561635358,11.018396547659359,22.452927945201576,0.0,1
44100,"Springfield, IL",2023,1,1,93070.0,92800.0,5834129000.0,311,307,0.3351819771716649,348290.0,361,62867.769396551725,11.441107177179756,11.048788901131843,22.486990819906136,0.3351819771716649,1
44100,"Springfield, IL",2024,1,2,92330.0,92060.0,5987139900.0,305,302,0.3351819771716649,348290.0,361,65035.19335216163,11.433124394766674,11.08268383854119,22.51287965591242,0.3351819771716649,1
44180,"Springfield, MO",2019,0,-3,185360.0,179430.0,7399476600.0,342,316,0.3047703044684774,751500.0,454,41238.79284400602,12.130055159106258,10.627134666218629,22.72467510492534,0.0,1
44180,"Springfield, MO",2020,0,-2,178070.0,176630.0,7756200500.0,326,319,0.3047703044684774,751500.0,454,43912.1355375644,12.08993201039536,10.689945996797297,22.771758424946785,0.0,1
44180,"Springfield, MO",2021,0,-1,189360.0,188970.0,8547232900.0,372,371,0.3047703044684774,751500.0,454,45230.63396306292,12.151405244187865,10.7195298788022,22.868873430086285,0.0,1
44180,"Springfield, MO",2022,0,0,198710.0,198570.0,9670199700.0,396,394,0.3047703044684774,751500.0,454,48699.19776401269,12.199601754399861,10.79341783591678,22.99231479769786,0.0,1
44180,"Springfield, MO",2023,1,1,203070.0,202990.0,10532122700.0,396,395,0.3047703044684774,751500.0,454,51884.93374057835,12.221306026170764,10.856783732994685,23.077695728721498,0.3047703044684774,1
44180,"Springfield, MO",2024,1,2,207460.0,206280.0,11096413800.0,407,400,0.3047703044684774,751500.0,454,53792.969749854565,12.24269382898582,10.892898063816787,23.129887811981682,0.3047703044684774,1
44220,"Springfield, OH",2019,0,-3,36990.0,36610.0,1547468500.0,179,174,0.28533532912971976,146690.0,236,42269.011199125925,10.5184028848265,10.651809500789614,21.159886206903895,0.0,1
44220,"Springfield, OH",2020,0,-2,34830.0,34560.0,1467630200.0,168,164,0.28533532912971976,146690.0,236,42466.15162037037,10.458234363360047,10.656462605129807,21.1069148280478,0.0,1
44220,"Springfield, OH",2021,0,-1,37000.0,37000.0,1703586400.0,196,196,0.28533532912971976,146690.0,236,46042.87567567568,10.51867319162636,10.737328321260483,21.256001512886844,0.0,1
44220,"Springfield, OH",2022,0,0,37870.0,37720.0,1846042500.0,192,189,0.28533532912971976,146690.0,236,48940.681336161186,10.54191452089584,10.798364258766554,21.336309995513947,0.0,1
44220,"Springfield, OH",2023,1,1,37840.0,37590.0,1925287500.0,194,191,0.28533532912971976,146690.0,236,51218.07661612131,10.541122023165814,10.843847807625588,21.37834114418381,0.28533532912971976,1
44220,"Springfield, OH",2024,1,2,39230.0,38980.0,2073244400.0,202,199,0.28533532912971976,146690.0,236,53187.3884043099,10.577197039203599,10.881576587157193,21.452380560218746,0.28533532912971976,1
44300,"State College, PA",2019,0,-3,49810.0,49390.0,2241575100.0,198,192,0.31467612646298926,195090.0,286,45385.20145778498,10.815971046067329,10.722941371813606,21.530444625348277,0.0,1
44300,"State College, PA",2020,0,-2,45850.0,45070.0,2164055600.0,194,189,0.31467612646298926,195090.0,286,48015.43376969159,10.733130477684611,10.779277775076702,21.495249890761396,0.0,1
44300,"State College, PA",2021,0,-1,48070.0,48070.0,2413194300.0,219,219,0.31467612646298926,195090.0,286,50201.6704805492,10.780413560888006,10.823803581631134,21.60421714251914,0.0,1
44300,"State College, PA",2022,0,0,51360.0,50710.0,2705529700.0,241,237,0.31467612646298926,195090.0,286,53352.98166042201,10.846614938363842,10.88468514383589,21.718563552624953,0.0,1
44300,"State College, PA",2023,1,1,53810.0,53810.0,3093444600.0,237,237,0.31467612646298926,195090.0,286,57488.28470544508,10.893214602483466,10.959336461773633,21.8525510642571,0.31467612646298926,1
44300,"State College, PA",2024,1,2,56650.0,56500.0,3372867200.0,246,245,0.31467612646298926,195090.0,286,59696.76460176991,10.944647266456153,10.99703310363692,21.939029020771454,0.31467612646298926,1
44700,"Stockton-Lodi, CA",2019,0,-3,208260.0,207800.0,10266695600.0,326,321,0.2586203606880302,878350.0,454,49406.6198267565,12.246542578083886,10.807839698788413,23.05217105643568,0.0,1
44700,"Stockton-Lodi, CA",2020,0,-2,200370.0,199840.0,10596841600.0,330,325,0.2586203606880302,878350.0,454,53026.62930344275,12.207920936387792,10.8785495060413,23.083821831400705,0.0,1
44700,"Stockton-Lodi, CA",2021,0,-1,234540.0,234420.0,12789711200.0,397,396,0.2586203606880302,878350.0,454,54558.959133179764,12.365381428015056,10.90703721486432,23.271906872141493,0.0,1
44700,"Stockton-Lodi, CA",2022,0,0,235180.0,234800.0,13841526900.0,407,402,0.2586203606880302,878350.0,454,58950.284923339015,12.368106457377406,10.984449739258993,23.35093910619507,0.0,1
44700,"Stockton-Lodi, CA",2023,1,1,256340.0,255910.0,15766079700.0,411,407,0.2586203606880302,878350.0,454,61607.90785823141,12.454259967283814,11.028545515604272,23.48112661475339,0.2586203606880302,1
44700,"Stockton-Lodi, CA",2024,1,2,264570.0,264440.0,16702089000.0,414,412,0.2586203606880302,878350.0,454,63160.22160036303,12.485861145550336,11.053429976918887,23.538799638366402,0.2586203606880302,1
44940,"Sumter, SC",2019,0,-3,26870.0,26760.0,1038809000.0,142,141,0.279854317376148,107420.0,205,38819.469357249625,10.198765701609537,10.566677187316067,20.761340701558233,0.0,1
44940,"Sumter, SC",2020,0,-2,25490.0,25290.0,1013343000.0,138,136,0.279854317376148,107420.0,205,40068.92052194543,10.146041497370161,10.598356263460605,20.736520603124614,0.0,1
44940,"Sumter, SC",2021,0,-1,27400.0,27400.0,1154612200.0,166,166,0.279854317376148,107420.0,205,42139.131386861314,10.218298292376161,10.648732074589054,20.867030366965217,0.0,1
44940,"Sumter, SC",2022,0,0,27660.0,27660.0,1217804400.0,170,170,0.279854317376148,107420.0,205,44027.63557483731,10.227742605218749,10.692572796986225,20.920315402204974,0.0,1
44940,"Sumter, SC",2023,1,1,27620.0,27620.0,1330565400.0,174,174,0.279854317376148,107420.0,205,48173.982621288924,10.226295426963283,10.782574374663907,21.008869801627192,0.279854317376148,1
44940,"Sumter, SC",2024,1,2,27540.0,27470.0,1357677300.0,168,167,0.279854317376148,107420.0,205,49424.00072806698,10.223394772282646,10.808191429889405,21.029041208978725,0.279854317376148,1
45060,"Syracuse, NY",2019,0,-3,274790.0,274470.0,14066126800.0,425,422,0.3122907534165646,1063020.0,531,51248.32149233067,12.523762448566304,10.84443814509516,23.36703538943685,0.0,1
45060,"Syracuse, NY",2020,0,-2,254230.0,252560.0,13714958100.0,428,423,0.3122907534165646,1063020.0,531,54303.761878365534,12.445994648083202,10.902348783050222,23.341752906282096,0.0,1
45060,"Syracuse, NY",2021,0,-1,264020.0,263340.0,15258226200.0,481,473,0.3122907534165646,1063020.0,531,57941.16427432217,12.483780136834751,10.967183365604056,23.44838461751439,0.0,1
45060,"Syracuse, NY",2022,0,0,269980.0,267310.0,16043909900.0,468,456,0.3122907534165646,1063020.0,531,60019.8642026112,12.506103161162818,11.002430856456163,23.498595169031915,0.0,1
45060,"Syracuse, NY",2023,1,1,275240.0,273970.0,17357356700.0,475,460,0.3122907534165646,1063020.0,531,63354.953827061356,12.525398723316416,11.056508380435668,23.577282270760417,0.3122907534165646,1
45060,"Syracuse, NY",2024,1,2,275610.0,274920.0,17923595000.0,488,482,0.3122907534165646,1063020.0,531,65195.675105485236,12.526742101933621,11.085148412976675,23.609383838212217,0.3122907534165646,1
45220,"Tallahassee, FL",2019,0,-3,145650.0,142440.0,6132977400.0,308,304,0.34999526069004233,601920.0,424,43056.56697556866,11.88896176238758,10.670270041208875,22.536946178600587,0.0,1
45220,"Tallahassee, FL",2020,0,-2,144030.0,139620.0,6546365200.0,305,296,0.34999526069004233,601920.0,424,46887.01618679272,11.877776890193095,10.75549607574011,22.6021758012645,0.0,1
45220,"Tallahassee, FL",2021,0,-1,153880.0,153370.0,7185348200.0,359,355,0.34999526069004233,601920.0,424,46849.763317467565,11.943928356866232,10.75470123573209,22.695309817376916,0.0,1
45220,"Tallahassee, FL",2022,0,0,158360.0,158060.0,7974634000.0,363,359,0.34999526069004233,601920.0,424,50453.207642667345,11.972626201220066,10.82880160438829,22.799531591147257,0.0,1
45220,"Tallahassee, FL",2023,1,1,161860.0,161860.0,8490220700.0,364,364,0.34999526069004233,601920.0,424,52454.100457185225,11.994487043049693,10.867693789170678,22.86218083222037,0.34999526069004233,1
45220,"Tallahassee, FL",2024,1,2,163510.0,163290.0,9395499600.0,358,355,0.34999526069004233,601920.0,424,57538.73231673709,12.004629429528633,10.960213605523553,22.96349664561991,0.34999526069004233,1
45300,"Tampa-St. Petersburg-Clearwater, FL",2019,0,-3,1210750.0,1207040.0,58241882700.0,493,484,0.33316526057141593,4943750.0,644,48251.824877386,14.006750560265475,10.7841889273449,24.78787056689202,0.0,1
45300,"Tampa-St. Petersburg-Clearwater, FL",2020,0,-2,1181840.0,1176160.0,58920843400.0,502,486,0.33316526057141593,4943750.0,644,50095.942218745746,13.98258310399549,10.821695290154985,24.7994607427629,0.0,1
45300,"Tampa-St. Petersburg-Clearwater, FL",2021,0,-1,1235510.0,1234970.0,65763384900.0,580,577,0.33316526057141593,4943750.0,644,53250.99791897779,14.02699439826716,10.882771823658569,24.909329059909766,0.0,1
45300,"Tampa-St. Petersburg-Clearwater, FL",2022,0,0,1315650.0,1311980.0,75117458800.0,593,583,0.33316526057141593,4943750.0,644,57255.03346087593,14.089841398047637,10.955270838265676,25.04231884273322,0.0,1
45300,"Tampa-St. Petersburg-Clearwater, FL",2023,1,1,1364490.0,1353790.0,83425114900.0,597,582,0.33316526057141593,4943750.0,644,61623.379475398695,14.126291290411846,11.028796614453977,25.147215238867886,0.33316526057141593,1
45300,"Tampa-St. Petersburg-Clearwater, FL",2024,1,2,1374520.0,1371980.0,87542157100.0,592,584,0.33316526057141593,4943750.0,644,63807.167086983776,14.133615137227302,11.063620799810156,25.1953863097124,0.33316526057141593,1
45460,"Terre Haute, IN",2019,0,-3,53560.0,52010.0,2103765000.0,222,207,0.2772382859733367,213430.0,311,40449.24053066718,10.888557799805108,10.60780314680153,21.466994433568647,0.0,1
45460,"Terre Haute, IN",2020,0,-2,50960.0,50330.0,2112199200.0,224,216,0.2772382859733367,213430.0,311,41967.00178819789,10.838796290246044,10.64463891675416,21.470995516524564,0.0,1
45460,"Terre Haute, IN",2021,0,-1,53910.0,53200.0,2336612000.0,265,260,0.2772382859733367,213430.0,311,43921.278195488725,10.895071268445715,10.690154178571607,21.571967853901345,0.0,1
45460,"Terre Haute, IN",2022,0,0,55000.0,54970.0,2599828000.0,267,266,0.2772382859733367,213430.0,311,47295.39748953975,10.915088464214607,10.764168265084725,21.678711125939433,0.0,1
45460,"Terre Haute, IN",2023,1,1,56010.0,55970.0,2773768200.0,269,268,0.2772382859733367,213430.0,311,49558.12399499732,10.933285525203878,10.810901481818341,21.743472593703746,0.2772382859733367,1
45460,"Terre Haute, IN",2024,1,2,56370.0,56100.0,2878857300.0,273,270,0.2772382859733367,213430.0,311,51316.529411764706,10.93969238107562,10.84576819001577,21.780659281526557,0.2772382859733367,1
45500,"Texarkana, TX-AR",2019,0,-3,45270.0,44920.0,1721952000.0,192,187,0.2745738303730855,186340.0,273,38333.74888691006,10.720399840430005,10.554085959146608,21.266724367998986,0.0,1
45500,"Texarkana, TX-AR",2020,0,-2,43390.0,42500.0,1688209100.0,184,178,0.2745738303730855,186340.0,273,39722.56705882353,10.677984278792396,10.58967474494345,21.24693409985596,0.0,1
45500,"Texarkana, TX-AR",2021,0,-1,48860.0,48630.0,2077034300.0,234,232,0.2745738303730855,186340.0,273,42710.96648159572,10.79671434481173,10.662210992509374,21.454206895907205,0.0,1
45500,"Texarkana, TX-AR",2022,0,0,48820.0,48820.0,2215892400.0,239,239,0.2745738303730855,186340.0,273,45389.02908643999,10.79589534394695,10.72302570474894,21.51892104869589,0.0,1
45500,"Texarkana, TX-AR",2023,1,1,48990.0,48890.0,2364411500.0,229,228,0.2745738303730855,186340.0,273,48361.863366741665,10.79937147463262,10.786466835143198,21.58379499071589,0.2745738303730855,1
45500,"Texarkana, TX-AR",2024,1,2,49350.0,49000.0,2472901400.0,223,218,0.2745738303730855,186340.0,273,50467.37551020408,10.806693044861628,10.829082376995565,21.62865795408833,0.2745738303730855,1
45780,"Toledo, OH",2019,0,-3,264170.0,263230.0,11956678300.0,404,398,0.2864230499270415,1015920.0,510,45422.931656726054,12.484348114282383,10.723772359079133,23.204555812779923,0.0,1
45780,"Toledo, OH",2020,0,-2,241180.0,240550.0,11499617700.0,385,380,0.2864230499270415,1015920.0,510,47805.51943462897,12.393298821657584,10.774896381157179,23.165579628284778,0.0,1
45780,"Toledo, OH",2021,0,-1,251980.0,251740.0,12840065800.0,449,447,0.2864230499270415,1015920.0,510,51005.26654484786,12.437104998264621,10.839684171960192,23.275836259805686,0.0,1
45780,"Toledo, OH",2022,0,0,258590.0,258240.0,14012404200.0,443,437,0.2864230499270415,1015920.0,510,54261.1686802974,12.462999074811952,10.901564124504699,23.363208788568418,0.0,1
45780,"Toledo, OH",2023,1,1,266760.0,266520.0,15283318100.0,459,457,0.2864230499270415,1015920.0,510,57343.982065135824,12.494104656746243,10.956823183575343,23.450027750251817,0.2864230499270415,1
45780,"Toledo, OH",2024,1,2,268970.0,268530.0,15959160600.0,443,440,0.2864230499270415,1015920.0,510,59431.574125796,12.502355128201126,10.992580915066904,23.4932988336,0.2864230499270415,1
45820,"Topeka, KS",2019,0,-3,96020.0,95640.0,4262610000.0,284,281,0.31315424119802254,382140.0,376,44569.32245922208,11.472311782084931,10.704801064102417,22.17314748567468,0.0,1
45820,"Topeka, KS",2020,0,-2,90340.0,89930.0,4174406500.0,281,279,0.31315424119802254,382140.0,376,46418.39764261092,11.411335609208596,10.745451160546969,22.15223802945553,0.0,1
45820,"Topeka, KS",2021,0,-1,95910.0,95700.0,4715886800.0,320,318,0.31315424119802254,382140.0,376,49277.814002089865,11.471165530721997,10.805229238499699,22.274202815940743,0.0,1
45820,"Topeka, KS",2022,0,0,99870.0,99870.0,5069876600.0,312,312,0.31315424119802254,382140.0,376,50764.76018824472,11.51162461923718,10.834957695765626,22.346582315002806,0.0,1
45820,"Topeka, KS",2023,1,1,102930.0,102810.0,5708076500.0,319,317,0.31315424119802254,382140.0,376,55520.635152222545,11.541804424520604,10.924510035176894,22.46514793871366,0.31315424119802254,1
45820,"Topeka, KS",2024,1,2,102110.0,101920.0,6004736600.0,317,315,0.31315424119802254,382140.0,376,58916.17543171115,11.533805942549584,10.98387095726321,22.515814428069202,0.31315424119802254,1
46060,"Tucson, AZ",2019,0,-3,336160.0,333220.0,15943884600.0,418,409,0.3206786490458689,1360430.0,538,47847.92209351179,12.725342516078827,10.775782970515237,23.4923411819983,0.0,1
46060,"Tucson, AZ",2020,0,-2,326700.0,323100.0,16115047600.0,414,400,0.3206786490458689,1360430.0,538,49876.34664190653,12.696797597589162,10.81730215416664,23.50301930597923,0.0,1
46060,"Tucson, AZ",2021,0,-1,343720.0,343220.0,17886069300.0,477,475,0.3206786490458689,1360430.0,538,52112.54967659227,12.747582651427159,10.861161075445345,23.60728799540164,0.0,1
46060,"Tucson, AZ",2022,0,0,353850.0,352610.0,19380953400.0,467,459,0.3206786490458689,1360430.0,538,54964.27611241882,12.77662837350393,10.914438727952962,23.687556637245436,0.0,1
46060,"Tucson, AZ",2023,1,1,354580.0,353640.0,20758269600.0,458,451,0.3206786490458689,1360430.0,538,58698.8734306074,12.778689269452371,10.980175813649181,23.756210539168922,0.3206786490458689,1
46060,"Tucson, AZ",2024,1,2,358940.0,357510.0,22058222500.0,459,450,0.3206786490458689,1360430.0,538,61699.59581550166,12.790910522583268,11.03003265906978,23.81695127182274,0.3206786490458689,1
46140,"Tulsa, OK",2019,0,-3,409730.0,408340.0,19325761100.0,459,453,0.3015542129411279,1606990.0,577,47327.62183474556,12.923253685164665,10.764849375171503,23.684704814861693,0.0,1
46140,"Tulsa, OK",2020,0,-2,392310.0,388970.0,19072150100.0,455,446,0.3015542129411279,1606990.0,577,49032.444918631256,12.879807622568658,10.800237499170558,23.671494997974555,0.0,1
46140,"Tulsa, OK",2021,0,-1,398400.0,397350.0,20179916400.0,517,508,0.3015542129411279,1606990.0,577,50786.24990562476,12.89521180469258,10.835380925779408,23.727953709147734,0.0,1
46140,"Tulsa, OK",2022,0,0,406550.0,405590.0,21409335800.0,520,512,0.3015542129411279,1606990.0,577,52785.659902857566,12.915462201635984,10.873994840057453,23.78709291618028,0.0,1
46140,"Tulsa, OK",2023,1,1,422400.0,417930.0,22985185300.0,505,501,0.3015542129411279,1606990.0,577,54997.69171870888,12.95370801137419,10.915046494583148,23.858115727951528,0.3015542129411279,1
46140,"Tulsa, OK",2024,1,2,431950.0,427130.0,24297682300.0,499,495,0.3015542129411279,1606990.0,577,56885.91833867909,12.97606511978703,10.94880310861918,23.913646804143262,0.3015542129411279,1
46220,"Tuscaloosa, AL",2019,0,-3,83860.0,83260.0,3500481700.0,265,264,0.2777583566655529,327830.0,361,42042.77804467932,11.336904020724754,10.646442903794298,21.976166424543266,0.0,1
46220,"Tuscaloosa, AL",2020,0,-2,78240.0,78240.0,3449184000.0,253,253,0.2777583566655529,327830.0,361,44084.662576687115,11.267536304708699,10.693867213566172,21.96140351827487,0.0,1
46220,"Tuscaloosa, AL",2021,0,-1,80910.0,80660.0,3699863100.0,299,297,0.2777583566655529,327830.0,361,45869.8623853211,11.301092704801885,10.733563587484714,22.03156165591207,0.0,1
46220,"Tuscaloosa, AL",2022,0,0,84820.0,84590.0,4057284500.0,307,306,0.2777583566655529,327830.0,361,47964.115143634,11.348286643028581,10.77820840912262,22.12377974442068,0.0,1
46220,"Tuscaloosa, AL",2023,1,1,84980.0,84850.0,4260125900.0,301,299,0.2777583566655529,327830.0,361,50207.730111962286,11.350171213668803,10.823924280119218,22.17256455078159,0.2777583566655529,1
46220,"Tuscaloosa, AL",2024,1,2,90040.0,90000.0,4648595700.0,303,302,0.2777583566655529,327830.0,361,51651.06333333333,11.408009295020669,10.85226606162209,22.259831010934494,0.2777583566655529,1
46300,"Twin Falls, ID",2019,0,-3,35880.0,35720.0,1333729300.0,141,139,0.2669155651737757,150040.0,232,37338.44624860022,10.487935316172733,10.52777880531941,21.011244840309846,0.0,1
46300,"Twin Falls, ID",2020,0,-2,36570.0,36300.0,1425804600.0,160,156,0.2669155651737757,150040.0,232,39278.36363636364,10.506983511143426,10.578429102648599,21.07800212290154,0.0,1
46300,"Twin Falls, ID",2021,0,-1,38830.0,38670.0,1648971900.0,200,199,0.2669155651737757,150040.0,232,42642.14895267649,10.566948422725712,10.660598455146651,21.223417839747995,0.0,1
46300,"Twin Falls, ID",2022,0,0,38760.0,38580.0,1745356600.0,194,192,0.2669155651737757,150040.0,232,45239.93260756869,10.565144066004702,10.719735440564241,21.28022472702396,0.0,1
46300,"Twin Falls, ID",2023,1,1,40270.0,40070.0,1957207300.0,203,200,0.2669155651737757,150040.0,232,48844.70426753182,10.6033620538455,10.796401243560204,21.394784447190393,0.2669155651737757,1
46300,"Twin Falls, ID",2024,1,2,41650.0,41650.0,2132922000.0,198,198,0.2669155651737757,150040.0,232,51210.61224489796,10.637056647594989,10.843702059958218,21.480758707553207,0.2669155651737757,1
46340,"Tyler, TX",2019,0,-3,89630.0,89050.0,3742361100.0,275,268,0.28915180792934003,359070.0,379,42025.391353172374,11.403445364351407,10.646029270623043,22.04298255934085,0.0,1
46340,"Tyler, TX",2020,0,-2,82660.0,81980.0,3484852300.0,267,260,0.28915180792934003,359070.0,379,42508.56672359112,11.322491088065723,10.657460904566861,21.97169149862519,0.0,1
46340,"Tyler, TX",2021,0,-1,92090.0,92090.0,4199200700.0,315,315,0.28915180792934003,359070.0,379,45598.87827125638,11.430521638715412,10.727638395885355,22.15816003460077,0.0,1
46340,"Tyler, TX",2022,0,0,94690.0,94470.0,4505237800.0,306,304,0.28915180792934003,359070.0,379,47689.61363395787,11.458363676977546,10.772468909643974,22.228506512407154,0.0,1
46340,"Tyler, TX",2023,1,1,99380.0,99380.0,5129560200.0,313,313,0.28915180792934003,359070.0,379,51615.61883678809,11.506706165156311,10.851579596303514,22.358285761459825,0.28915180792934003,1
46340,"Tyler, TX",2024,1,2,100840.0,100600.0,5328964200.0,318,315,0.28915180792934003,359070.0,379,52971.8111332008,11.521290381301856,10.877515185632374,22.39642272228015,0.28915180792934003,1
46520,"Urban Honolulu, HI",2019,0,-3,403360.0,401120.0,22385792400.0,439,426,0.30686369043139705,1518370.0,545,55808.21798962904,12.907584742421747,10.92967641332519,23.83169232671731,0.0,1
46520,"Urban Honolulu, HI",2020,0,-2,362540.0,357030.0,21076807800.0,425,415,0.30686369043139705,1518370.0,545,59033.716494412234,12.80089009201691,10.985864025670327,23.771439116514923,0.0,1
46520,"Urban Honolulu, HI",2021,0,-1,361950.0,358260.0,21662510200.0,460,451,0.30686369043139705,1518370.0,545,60465.89125216323,12.799261359721287,11.009834704078711,23.798848962847806,0.0,1
46520,"Urban Honolulu, HI",2022,0,0,390520.0,389010.0,24096619400.0,459,448,0.30686369043139705,1518370.0,545,61943.44464152592,12.875234463339607,11.033977064533762,23.9053373937448,0.0,1
46520,"Urban Honolulu, HI",2023,1,1,405610.0,402030.0,26145865700.0,460,444,0.30686369043139705,1518370.0,545,65034.61358605079,12.913147385787532,11.082674923849542,23.986956915531927,0.30686369043139705,1
46520,"Urban Honolulu, HI",2024,1,2,410100.0,407130.0,27409377200.0,446,432,0.30686369043139705,1518370.0,545,67323.40333554393,12.92415631138015,11.117263201624999,24.034151025368526,0.30686369043139705,1
46540,"Utica-Rome, NY",2019,0,-3,100180.0,100140.0,4881169800.0,304,303,0.29722733964113474,404350.0,394,48743.45715997603,11.514723846911608,10.794326255315687,22.308650741199624,0.0,1
46540,"Utica-Rome, NY",2020,0,-2,98960.0,98510.0,4855413200.0,299,294,0.29722733964113474,404350.0,394,49288.53111359253,11.502471007066369,10.805446698354425,22.30336004320415,0.0,1
46540,"Utica-Rome, NY",2021,0,-1,102000.0,101730.0,5345126900.0,340,336,0.29722733964113474,404350.0,394,52542.287427504176,11.532728092266408,10.869373599168574,22.399451122956368,0.0,1
46540,"Utica-Rome, NY",2022,0,0,103210.0,101950.0,5502002100.0,338,331,0.29722733964113474,404350.0,394,53967.65179009318,11.544521026559979,10.89614010512551,22.42837788112811,0.0,1
46540,"Utica-Rome, NY",2023,1,1,105040.0,104560.0,6027936600.0,351,344,0.29722733964113474,404350.0,394,57650.50306044376,11.562096508976678,10.962154251772642,22.519670600070747,0.29722733964113474,1
46540,"Utica-Rome, NY",2024,1,2,104690.0,104050.0,6201973000.0,351,343,0.29722733964113474,404350.0,394,59605.69918308505,11.5587588813134,10.995506472359036,22.548133304180816,0.29722733964113474,1
46660,"Valdosta, GA",2019,0,-3,38150.0,38120.0,1446870000.0,176,175,0.29226187070011517,161770.0,249,37955.66631689402,10.549281036712603,10.544174081741222,21.09266843950936,0.0,1
46660,"Valdosta, GA",2020,0,-2,36190.0,36150.0,1364436300.0,169,168,0.29226187070011517,161770.0,249,37743.742738589215,10.496538116557788,10.538574985669088,21.034007213256,0.0,1
46660,"Valdosta, GA",2021,0,-1,42850.0,42750.0,1725996600.0,208,206,0.29226187070011517,161770.0,249,40374.18947368421,10.665460924025925,10.605945985368264,21.269070459733168,0.0,1
46660,"Valdosta, GA",2022,0,0,44580.0,44480.0,1904473700.0,210,209,0.29226187070011517,161770.0,249,42816.405125899284,10.70504060693986,10.664676605464326,21.36747153438879,0.0,1
46660,"Valdosta, GA",2023,1,1,46090.0,45800.0,2100917800.0,214,212,0.29226187070011517,161770.0,249,45871.56768558952,10.738351285714554,10.733600763715067,21.46564013381734,0.29226187070011517,1
46660,"Valdosta, GA",2024,1,2,46900.0,46320.0,2222672900.0,225,221,0.29226187070011517,161770.0,249,47985.166234887736,10.75577295443437,10.778647205355153,21.52197631760203,0.29226187070011517,1
47020,"Victoria, TX",2019,0,-3,30950.0,30540.0,1271678300.0,148,143,0.2922990363922064,121350.0,227,41639.7609692207,10.340128278112742,10.636810782299861,20.963603361072487,0.0,1
47020,"Victoria, TX",2020,0,-2,27620.0,27550.0,1175081800.0,136,135,0.2922990363922064,121350.0,227,42652.696914700544,10.226295426963283,10.660845784559598,20.884603599140657,0.0,1
47020,"Victoria, TX",2021,0,-1,30710.0,30650.0,1359463400.0,178,177,0.2922990363922064,121350.0,227,44354.433931484506,10.332343613434867,10.699967958647672,21.03035590001203,0.0,1
47020,"Victoria, TX",2022,0,0,32070.0,32020.0,1521063800.0,194,193,0.2922990363922064,121350.0,227,47503.55402873204,10.375676292687201,10.768559808881248,21.142675795431956,0.0,1
47020,"Victoria, TX",2023,1,1,31880.0,31880.0,1638915300.0,183,183,0.2922990363922064,121350.0,227,51408.88644918444,10.369734132904151,10.847566324616258,21.21730045752041,0.2922990363922064,1
47020,"Victoria, TX",2024,1,2,31570.0,31430.0,1632982300.0,188,186,0.2922990363922064,121350.0,227,51956.16608335985,10.359962581552038,10.85815568213766,21.213673811929272,0.2922990363922064,1
47380,"Waco, TX",2019,0,-3,96700.0,96390.0,4088635400.0,282,278,0.3014330705986805,401860.0,391,42417.630459591244,11.479368681441386,10.655319367520104,22.131477108298117,0.0,1
47380,"Waco, TX",2020,0,-2,95330.0,94400.0,4111445200.0,274,269,0.3014330705986805,401860.0,391,43553.44491525424,11.465099835487624,10.68174408168388,22.13704043381747,0.0,1
47380,"Waco, TX",2021,0,-1,102020.0,101890.0,4698420400.0,335,334,0.3014330705986805,401860.0,391,46112.6744528413,11.532924151476918,10.738843125098454,22.270492204066784,0.0,1
47380,"Waco, TX",2022,0,0,107810.0,106850.0,5294853200.0,338,333,0.3014330705986805,401860.0,391,49554.07767898924,11.588125697533163,10.810819830599986,22.39000109134728,0.0,1
47380,"Waco, TX",2023,1,1,112980.0,112740.0,5987875900.0,353,352,0.3014330705986805,401860.0,391,53112.25740642186,11.634966090879253,10.880163016870567,22.513002578506132,0.3014330705986805,1
47380,"Waco, TX",2024,1,2,115040.0,114680.0,6291704600.0,335,331,0.3014330705986805,401860.0,391,54863.13742588071,11.653035172954874,10.912596952536981,22.562497872534287,0.3014330705986805,1
47460,"Walla Walla, WA",2019,0,-3,16810.0,16810.0,764761300.0,123,123,0.28049647928033006,69470.0,181,45494.425936942294,9.729729226402661,10.725345090554072,20.455074316956733,0.0,1
47460,"Walla Walla, WA",2020,0,-2,16250.0,16170.0,813990200.0,131,129,0.28049647928033006,69470.0,181,50339.52999381571,9.695848187757884,10.82654593201115,20.5174588845823,0.0,1
47460,"Walla Walla, WA",2021,0,-1,17830.0,17830.0,918112200.0,142,142,0.28049647928033006,69470.0,181,51492.55187885586,9.788637710857186,10.849192452481274,20.63783016333846,0.0,1
47460,"Walla Walla, WA",2022,0,0,18580.0,18470.0,993373400.0,148,145,0.28049647928033006,69470.0,181,53783.0752571738,9.82984101236783,10.892714110359341,20.71661718355263,0.0,1
